ID,adj.P.Val,P.Value,t,B,logFC,GI,Gene.symbol,Gene.title
ILMN_1833563,1.00,1.00,0,-9.92668,0.00,24658339,LOC100133461,uncharacterized LOC100133461
ILMN_1833572,1.00,1.00,0,-9.92668,0.00,11087745,,
ILMN_1833592,1.00,1.00,0,-9.92668,0.00,28290141,,
ILMN_1833630,1.00,1.00,0,-9.92668,0.00,13341212,,
ILMN_1833636,1.00,1.00,0,-9.92668,0.00,24529617,,
ILMN_1833664,1.00,1.00,0,-9.92668,0.00,6038018,,
ILMN_1833684,1.00,1.00,0,-9.92668,0.00,27783251,,
ILMN_1833696,1.00,1.00,0,-9.92668,0.00,19730439,,
ILMN_1833704,1.00,1.00,0,-9.92668,0.00,5393004,,
ILMN_1833708,1.00,1.00,0,-9.92668,0.00,2398435,,
ILMN_1833727,1.00,1.00,0,-9.92668,0.00,27841744,,
ILMN_1833729,1.00,1.00,0,-9.92668,0.00,4223169,LOC105755953,uncharacterized LOC105755953
ILMN_1833734,1.00,1.00,0,-9.92668,0.00,27845955,,
ILMN_1833743,1.00,1.00,0,-9.92668,0.00,6661588,,
ILMN_1833776,1.00,1.00,0,-9.92668,0.00,35921,,
ILMN_1833778,1.00,1.00,0,-9.92668,0.00,27840343,,
ILMN_1833783,1.00,1.00,0,-9.92668,0.00,2540751,,
ILMN_1833792,1.00,1.00,0,-9.92668,0.00,28364901,,
ILMN_1833806,1.00,1.00,0,-9.92668,0.00,2994359,,
ILMN_1833807,1.00,1.00,0,-9.92668,0.00,8907904,,
ILMN_1833851,1.00,1.00,0,-9.92668,0.00,NA,,
ILMN_1833864,1.00,1.00,0,-9.92668,0.00,23546494,,
ILMN_1833866,1.00,1.00,0,-9.92668,0.00,10370032,,
ILMN_1833889,1.00,1.00,0,-9.92668,0.00,14082787,,
ILMN_1833899,1.00,1.00,0,-9.92668,0.00,19599267,,
ILMN_1833905,1.00,1.00,0,-9.92668,0.00,34366312,LSAMP,limbic system-associated membrane protein
ILMN_1833921,1.00,1.00,0,-9.92668,0.00,27880364,,
ILMN_1833926,1.00,1.00,0,-9.92668,0.00,NA,,
ILMN_1833937,1.00,1.00,0,-9.92668,0.00,19621057,,
ILMN_1834003,1.00,1.00,0,-9.92668,0.00,2740224,,
ILMN_1834006,1.00,1.00,0,-9.92668,0.00,2369120,,
ILMN_1834016,1.00,1.00,0,-9.92668,0.00,5854128,,
ILMN_1834022,1.00,1.00,0,-9.92668,0.00,13744981,,
ILMN_1834023,1.00,1.00,0,-9.92668,0.00,27834359,,
ILMN_1834025,1.00,1.00,0,-9.92668,0.00,5769742,,
ILMN_1834032,1.00,1.00,0,-9.92668,0.00,3645888,,
ILMN_1834049,1.00,1.00,0,-9.92668,0.00,18965306,,
ILMN_1834058,1.00,1.00,0,-9.92668,0.00,23285609,IL12A-AS1,IL12A antisense RNA 1
ILMN_1834088,1.00,1.00,0,-9.92668,0.00,3240696,,
ILMN_1834108,1.00,1.00,0,-9.92668,0.00,23538854,,
ILMN_1834126,1.00,1.00,0,-9.92668,0.00,10433411,GUCY1A2,guanylate cyclase 1 soluble subunit alpha 2
ILMN_1834140,1.00,1.00,0,-9.92668,0.00,NA,,
ILMN_1834169,1.00,1.00,0,-9.92668,0.00,24528672,,
ILMN_1834238,1.00,1.00,0,-9.92668,0.00,27830368,OXCT1-AS1,OXCT1 antisense RNA 1
ILMN_1834291,1.00,1.00,0,-9.92668,0.00,4243349,,
ILMN_1834310,1.00,1.00,0,-9.92668,0.00,18994725,,
ILMN_1834314,1.00,1.00,0,-9.92668,0.00,19761149,,
ILMN_1834339,1.00,1.00,0,-9.92668,0.00,5054625,,
ILMN_1834394,1.00,1.00,0,-9.92668,0.00,18994898,,
ILMN_1834396,1.00,1.00,0,-9.92668,0.00,13742062,,
ILMN_1834398,1.00,1.00,0,-9.92668,0.00,31813927,CTB-49A3.2,uncharacterized CTB-49A3.2
ILMN_1834409,1.00,1.00,0,-9.92668,0.00,23687323,,
ILMN_1834412,1.00,1.00,0,-9.92668,0.00,11594052,,
ILMN_1834426,1.00,1.00,0,-9.92668,0.00,27881336,,
ILMN_1834427,1.00,1.00,0,-9.92668,0.00,24718140,,
ILMN_1834452,1.00,1.00,0,-9.92668,0.00,19734060,,
ILMN_1834482,1.00,1.00,0,-9.92668,0.00,83123212,RBMS3-AS1,RBMS3 antisense RNA 1
ILMN_1834488,1.00,1.00,0,-9.92668,0.00,83131411,,
ILMN_1834497,1.00,1.00,0,-9.92668,0.00,27835810,SPATA17,spermatogenesis associated 17
ILMN_1834500,1.00,1.00,0,-9.92668,0.00,32047788,,
ILMN_1834533,1.00,1.00,0,-9.92668,0.00,4894046,,
ILMN_1834535,1.00,1.00,0,-9.92668,0.00,3805493,,
ILMN_1834567,1.00,1.00,0,-9.92668,0.00,83082638,,
ILMN_1834573,1.00,1.00,0,-9.92668,0.00,83151304,,
ILMN_1834586,1.00,1.00,0,-9.92668,0.00,27840901,,
ILMN_1834590,1.00,1.00,0,-9.92668,0.00,19016594,,
ILMN_1834638,1.00,1.00,0,-9.92668,0.00,20943735,,
ILMN_1834657,1.00,1.00,0,-9.92668,0.00,1318051,,
ILMN_1834755,1.00,1.00,0,-9.92668,0.00,27837405,,
ILMN_1834763,1.00,1.00,0,-9.92668,0.00,3144405,LINC01386,long intergenic non-protein coding RNA 1386
ILMN_1834780,1.00,1.00,0,-9.92668,0.00,7149030,,
ILMN_1834816,1.00,1.00,0,-9.92668,0.00,83086913,,
ILMN_1834820,1.00,1.00,0,-9.92668,0.00,27879367,,
ILMN_1834821,1.00,1.00,0,-9.92668,0.00,2216038,,
ILMN_1834854,1.00,1.00,0,-9.92668,0.00,27843626,,
ILMN_1834866,1.00,1.00,0,-9.92668,0.00,18995155,,
ILMN_1834906,1.00,1.00,0,-9.92668,0.00,27878397,,
ILMN_1834918,1.00,1.00,0,-9.92668,0.00,6075937,,
ILMN_1834921,1.00,1.00,0,-9.92668,0.00,8167944,,
ILMN_1834939,1.00,1.00,0,-9.92668,0.00,78463823,,
ILMN_1835005,1.00,1.00,0,-9.92668,0.00,19759769,,
ILMN_1835012,1.00,1.00,0,-9.92668,0.00,32049653,,
ILMN_1835026,1.00,1.00,0,-9.92668,0.00,12380810,,
ILMN_1835052,1.00,1.00,0,-9.92668,0.00,13719761,LOC102467224,uncharacterized LOC102467224
ILMN_1835059,1.00,1.00,0,-9.92668,0.00,68325676,TTC22,tetratricopeptide repeat domain 22
ILMN_1835074,1.00,1.00,0,-9.92668,0.00,19756227,,
ILMN_1835078,1.00,1.00,0,-9.92668,0.00,5133552,,
ILMN_1835084,1.00,1.00,0,-9.92668,0.00,31667623,,
ILMN_1835117,1.00,1.00,0,-9.92668,0.00,NA,,
ILMN_1835139,1.00,1.00,0,-9.92668,0.00,4435508,,
ILMN_1835148,1.00,1.00,0,-9.92668,0.00,5056807,,
ILMN_1835203,1.00,1.00,0,-9.92668,0.00,11949860,TTC39A-AS1,TTC39A antisense RNA 1
ILMN_1835210,1.00,1.00,0,-9.92668,0.00,18665014,LOC101928569,uncharacterized LOC101928569
ILMN_1835237,1.00,1.00,0,-9.92668,0.00,81266813,LOC105370306,uncharacterized LOC105370306
ILMN_1835260,1.00,1.00,0,-9.92668,0.00,24037531,,
ILMN_1835262,1.00,1.00,0,-9.92668,0.00,24797871,,
ILMN_1835291,1.00,1.00,0,-9.92668,0.00,80877674,,
ILMN_1835305,1.00,1.00,0,-9.92668,0.00,822998,,
ILMN_1835317,1.00,1.00,0,-9.92668,0.00,14047838,LOC100506100,uncharacterized LOC100506100
ILMN_1835327,1.00,1.00,0,-9.92668,0.00,15335958,,
ILMN_1835352,1.00,1.00,0,-9.92668,0.00,24779412,,
ILMN_1835354,1.00,1.00,0,-9.92668,0.00,2319021,,
ILMN_1835383,1.00,1.00,0,-9.92668,0.00,6475045,,
ILMN_1835398,1.00,1.00,0,-9.92668,0.00,NA,,
ILMN_1835430,1.00,1.00,0,-9.92668,0.00,11601165,,
ILMN_1835431,1.00,1.00,0,-9.92668,0.00,6699652,,
ILMN_1835439,1.00,1.00,0,-9.92668,0.00,18991317,,
ILMN_1835452,1.00,1.00,0,-9.92668,0.00,5364204,,
ILMN_1835501,1.00,1.00,0,-9.92668,0.00,21783843,,
ILMN_1835503,1.00,1.00,0,-9.92668,0.00,4394010,,
ILMN_1835504,1.00,1.00,0,-9.92668,0.00,78556413,,
ILMN_1835525,1.00,1.00,0,-9.92668,0.00,NA,,
ILMN_1835527,1.00,1.00,0,-9.92668,0.00,3229518,,
ILMN_1835529,1.00,1.00,0,-9.92668,0.00,83082520,,
ILMN_1835563,1.00,1.00,0,-9.92668,0.00,38149888,,
ILMN_1835625,1.00,1.00,0,-9.92668,0.00,7376266,,
ILMN_1835627,1.00,1.00,0,-9.92668,0.00,83080223,,
ILMN_1835686,1.00,1.00,0,-9.92668,0.00,21732351,,
ILMN_1835699,1.00,1.00,0,-9.92668,0.00,30217343,MAGEA8-AS1,MAGEA8 antisense RNA 1 (head to head)
ILMN_1835708,1.00,1.00,0,-9.92668,0.00,NA,,
ILMN_1835709,1.00,1.00,0,-9.92668,0.00,13729126,,
ILMN_1835712,1.00,1.00,0,-9.92668,0.00,24721260,,
ILMN_1835749,1.00,1.00,0,-9.92668,0.00,19709087,,
ILMN_1835849,1.00,1.00,0,-9.92668,0.00,24722643,,
ILMN_1835860,1.00,1.00,0,-9.92668,0.00,23294913,,
ILMN_1835915,1.00,1.00,0,-9.92668,0.00,3849201,,
ILMN_1835921,1.00,1.00,0,-9.92668,0.00,4888223,,
ILMN_1835971,1.00,1.00,0,-9.92668,0.00,13729765,,
ILMN_1836072,1.00,1.00,0,-9.92668,0.00,2434803,,
ILMN_1836177,1.00,1.00,0,-9.92668,0.00,6139749,,
ILMN_1836181,1.00,1.00,0,-9.92668,0.00,58546890,,
ILMN_1836193,1.00,1.00,0,-9.92668,0.00,5396492,,
ILMN_1836202,1.00,1.00,0,-9.92668,0.00,13342171,,
ILMN_1836208,1.00,1.00,0,-9.92668,0.00,66787436,,
ILMN_1836217,1.00,1.00,0,-9.92668,0.00,82160375,NUP210L,nucleoporin 210 like
ILMN_1836250,1.00,1.00,0,-9.92668,0.00,31450056,,
ILMN_1836342,1.00,1.00,0,-9.92668,0.00,11594464,,
ILMN_1836353,1.00,1.00,0,-9.92668,0.00,1109371,,
ILMN_1836355,1.00,1.00,0,-9.92668,0.00,5455119,,
ILMN_1836375,1.00,1.00,0,-9.92668,0.00,22519337,LOC100506107,uncharacterized LOC100506107
ILMN_1836394,1.00,1.00,0,-9.92668,0.00,3034018,,
ILMN_1836441,1.00,1.00,0,-9.92668,0.00,20070819,,
ILMN_1836530,1.00,1.00,0,-9.92668,0.00,4690897,,
ILMN_1836543,1.00,1.00,0,-9.92668,0.00,2933358,,
ILMN_1836547,1.00,1.00,0,-9.92668,0.00,6439266,,
ILMN_1836550,1.00,1.00,0,-9.92668,0.00,38149201,,
ILMN_1836556,1.00,1.00,0,-9.92668,0.00,27879876,,
ILMN_1836559,1.00,1.00,0,-9.92668,0.00,13710598,,
ILMN_1836641,1.00,1.00,0,-9.92668,0.00,11597569,,
ILMN_1836646,1.00,1.00,0,-9.92668,0.00,21168065,,
ILMN_1836657,1.00,1.00,0,-9.92668,0.00,11598637,,
ILMN_1836659,1.00,1.00,0,-9.92668,0.00,9512564,,
ILMN_1836665,1.00,1.00,0,-9.92668,0.00,10938411,,
ILMN_1836713,1.00,1.00,0,-9.92668,0.00,83081857,,
ILMN_1836760,1.00,1.00,0,-9.92668,0.00,7237994,,
ILMN_1836761,1.00,1.00,0,-9.92668,0.00,NA,,
ILMN_1836807,1.00,1.00,0,-9.92668,0.00,30050901,,
ILMN_1836808,1.00,1.00,0,-9.92668,0.00,NA,,
ILMN_1836810,1.00,1.00,0,-9.92668,0.00,81195382,,
ILMN_1836816,1.00,1.00,0,-9.92668,0.00,83154820,,
ILMN_1836854,1.00,1.00,0,-9.92668,0.00,6701731,,
ILMN_1836860,1.00,1.00,0,-9.92668,0.00,18999579,,
ILMN_1836911,1.00,1.00,0,-9.92668,0.00,6703796,,
ILMN_1836913,1.00,1.00,0,-9.92668,0.00,19736191,,
ILMN_1836934,1.00,1.00,0,-9.92668,0.00,24994207,,
ILMN_1836941,1.00,1.00,0,-9.92668,0.00,817128,,
ILMN_1836942,1.00,1.00,0,-9.92668,0.00,2064088,,
ILMN_1836963,1.00,1.00,0,-9.92668,0.00,23674580,,
ILMN_1836989,1.00,1.00,0,-9.92668,0.00,27846775,,
ILMN_1836997,1.00,1.00,0,-9.92668,0.00,NA,,
ILMN_1837006,1.00,1.00,0,-9.92668,0.00,28191681,,
ILMN_1837017,1.00,1.00,0,-9.92668,0.00,28444410,,
ILMN_1837041,1.00,1.00,0,-9.92668,0.00,19757262,,
ILMN_1837116,1.00,1.00,0,-9.92668,0.00,2321730,,
ILMN_1837145,1.00,1.00,0,-9.92668,0.00,11592159,,
ILMN_1837167,1.00,1.00,0,-9.92668,0.00,58299549,,
ILMN_1837182,1.00,1.00,0,-9.92668,0.00,13747764,,
ILMN_1837183,1.00,1.00,0,-9.92668,0.00,39887119,,
ILMN_1837226,1.00,1.00,0,-9.92668,0.00,5362526,,
ILMN_1837233,1.00,1.00,0,-9.92668,0.00,6030799,,
ILMN_1837241,1.00,1.00,0,-9.92668,0.00,5863032,,
ILMN_1837266,1.00,1.00,0,-9.92668,0.00,4071907,LNX1-AS2,LNX1 antisense RNA 2
ILMN_1837282,1.00,1.00,0,-9.92668,0.00,34534299,,
ILMN_1837297,1.00,1.00,0,-9.92668,0.00,19388454,,
ILMN_1837320,1.00,1.00,0,-9.92668,0.00,2158890,,
ILMN_1837351,1.00,1.00,0,-9.92668,0.00,27825814,,
ILMN_1837395,1.00,1.00,0,-9.92668,0.00,4987247,,
ILMN_1837396,1.00,1.00,0,-9.92668,0.00,5339181,,
ILMN_1837406,1.00,1.00,0,-9.92668,0.00,27824479,LOC105369891,uncharacterized LOC105369891
ILMN_1837415,1.00,1.00,0,-9.92668,0.00,55945619,,
ILMN_1837419,1.00,1.00,0,-9.92668,0.00,13732304,,
ILMN_1837420,1.00,1.00,0,-9.92668,0.00,13730237,,
ILMN_1837424,1.00,1.00,0,-9.92668,0.00,5850494,,
ILMN_1837429,1.00,1.00,0,-9.92668,0.00,21754092,NTRK3,neurotrophic receptor tyrosine kinase 3
ILMN_1837439,1.00,1.00,0,-9.92668,0.00,83154658,,
ILMN_1837467,1.00,1.00,0,-9.92668,0.00,21752258,LINC00606,long intergenic non-protein coding RNA 606
ILMN_1837476,1.00,1.00,0,-9.92668,0.00,83132210,,
ILMN_1837514,1.00,1.00,0,-9.92668,0.00,27833656,,
ILMN_1837518,1.00,1.00,0,-9.92668,0.00,11594374,,
ILMN_1837524,1.00,1.00,0,-9.92668,0.00,27839399,,
ILMN_1837532,1.00,1.00,0,-9.92668,0.00,26673685,,
ILMN_1837552,1.00,1.00,0,-9.92668,0.00,13713798,,
ILMN_1837577,1.00,1.00,0,-9.92668,0.00,796041,,
ILMN_1837581,1.00,1.00,0,-9.92668,0.00,19763160,,
ILMN_1837602,1.00,1.00,0,-9.92668,0.00,27843517,,
ILMN_1837609,1.00,1.00,0,-9.92668,0.00,27842803,,
ILMN_1837623,1.00,1.00,0,-9.92668,0.00,19763021,,
ILMN_1837630,1.00,1.00,0,-9.92668,0.00,8358880,,
ILMN_1837638,1.00,1.00,0,-9.92668,0.00,2842314,,
ILMN_1837670,1.00,1.00,0,-9.92668,0.00,5397663,,
ILMN_1837688,1.00,1.00,0,-9.92668,0.00,19737132,,
ILMN_1837760,1.00,1.00,0,-9.92668,0.00,23539589,,
ILMN_1837763,1.00,1.00,0,-9.92668,0.00,19050104,,
ILMN_1837787,1.00,1.00,0,-9.92668,0.00,6087673,,
ILMN_1837842,1.00,1.00,0,-9.92668,0.00,5440368,,
ILMN_1837854,1.00,1.00,0,-9.92668,0.00,80850330,,
ILMN_1837855,1.00,1.00,0,-9.92668,0.00,30980646,,
ILMN_1837862,1.00,1.00,0,-9.92668,0.00,39887283,,
ILMN_1837876,1.00,1.00,0,-9.92668,0.00,79211683,,
ILMN_1837907,1.00,1.00,0,-9.92668,0.00,11597559,,
ILMN_1837924,1.00,1.00,0,-9.92668,0.00,30853560,,
ILMN_1837928,1.00,1.00,0,-9.92668,0.00,NA,,
ILMN_1837974,1.00,1.00,0,-9.92668,0.00,6144768,,
ILMN_1837984,1.00,1.00,0,-9.92668,0.00,877219,,
ILMN_1837989,1.00,1.00,0,-9.92668,0.00,30219626,,
ILMN_1837990,1.00,1.00,0,-9.92668,0.00,2165310,,
ILMN_1838000,1.00,1.00,0,-9.92668,0.00,66785292,,
ILMN_1838074,1.00,1.00,0,-9.92668,0.00,11649702,,
ILMN_1838098,1.00,1.00,0,-9.92668,0.00,5434694,,
ILMN_1838136,1.00,1.00,0,-9.92668,0.00,5408885,,
ILMN_1838158,1.00,1.00,0,-9.92668,0.00,6036349,,
ILMN_1838187,1.00,1.00,0,-9.92668,0.00,78247020,SYT1,synaptotagmin 1
ILMN_1838225,1.00,1.00,0,-9.92668,0.00,NA,,
ILMN_1838256,1.00,1.00,0,-9.92668,0.00,5887203,,
ILMN_1838259,1.00,1.00,0,-9.92668,0.00,34480376,,
ILMN_1838282,1.00,1.00,0,-9.92668,0.00,9200276,,
ILMN_1838301,1.00,1.00,0,-9.92668,0.00,21749265,LOC728145,collagen alpha-1(I) chain
ILMN_1838308,1.00,1.00,0,-9.92668,0.00,3753488,,
ILMN_1838333,1.00,1.00,0,-9.92668,0.00,13719668,,
ILMN_1838339,1.00,1.00,0,-9.92668,0.00,34454150,,
ILMN_1838351,1.00,1.00,0,-9.92668,0.00,1210834,CTNNA3,catenin alpha 3
ILMN_1838374,1.00,1.00,0,-9.92668,0.00,19758239,,
ILMN_1838419,1.00,1.00,0,-9.92668,0.00,3429823,HERC2P7,hect domain and RLD 2 pseudogene 7
ILMN_1838507,1.00,1.00,0,-9.92668,0.00,7149284,,
ILMN_1838515,1.00,1.00,0,-9.92668,0.00,NA,,
ILMN_1838516,1.00,1.00,0,-9.92668,0.00,11510497,,
ILMN_1838543,1.00,1.00,0,-9.92668,0.00,5594515,,
ILMN_1838571,1.00,1.00,0,-9.92668,0.00,27845306,,
ILMN_1838586,1.00,1.00,0,-9.92668,0.00,6991591,,
ILMN_1838629,1.00,1.00,0,-9.92668,0.00,3232492,,
ILMN_1838645,1.00,1.00,0,-9.92668,0.00,2953878,,
ILMN_1838660,1.00,1.00,0,-9.92668,0.00,23286729,,
ILMN_1838679,1.00,1.00,0,-9.92668,0.00,8480001,,
ILMN_1838685,1.00,1.00,0,-9.92668,0.00,23285054,BCAT1,branched chain amino acid transaminase 1
ILMN_1838686,1.00,1.00,0,-9.92668,0.00,11599485,,
ILMN_1838708,1.00,1.00,0,-9.92668,0.00,NA,,
ILMN_1838712,1.00,1.00,0,-9.92668,0.00,51667202,,
ILMN_1838715,1.00,1.00,0,-9.92668,0.00,18809708,SMKR1,small lysine rich protein 1
ILMN_1838762,1.00,1.00,0,-9.92668,0.00,5395025,,
ILMN_1838771,1.00,1.00,0,-9.92668,0.00,5053297,,
ILMN_1838772,1.00,1.00,0,-9.92668,0.00,21478626,,
ILMN_1838780,1.00,1.00,0,-9.92668,0.00,3076121,,
ILMN_1838791,1.00,1.00,0,-9.92668,0.00,21250313,C10orf76,chromosome 10 open reading frame 76
ILMN_1838805,1.00,1.00,0,-9.92668,0.00,11591320,,
ILMN_1838813,1.00,1.00,0,-9.92668,0.00,1999653,,
ILMN_1838849,1.00,1.00,0,-9.92668,0.00,32180728,,
ILMN_1838876,1.00,1.00,0,-9.92668,0.00,9791282,ABCC5-AS1,ABCC5 antisense RNA 1
ILMN_1838932,1.00,1.00,0,-9.92668,0.00,11594620,,
ILMN_1839021,1.00,1.00,0,-9.92668,0.00,2538392,,
ILMN_1839026,1.00,1.00,0,-9.92668,0.00,1885460,,
ILMN_1839040,1.00,1.00,0,-9.92668,0.00,39887417,,
ILMN_1839081,1.00,1.00,0,-9.92668,0.00,39887183,,
ILMN_1839088,1.00,1.00,0,-9.92668,0.00,3933240,,
ILMN_1839097,1.00,1.00,0,-9.92668,0.00,83082025,,
ILMN_1839133,1.00,1.00,0,-9.92668,0.00,23713379,,
ILMN_1839138,1.00,1.00,0,-9.92668,0.00,23300086,,
ILMN_1839169,1.00,1.00,0,-9.92668,0.00,23539463,,
ILMN_1839182,1.00,1.00,0,-9.92668,0.00,11325022,,
ILMN_1839239,1.00,1.00,0,-9.92668,0.00,27832615,,
ILMN_1839260,1.00,1.00,0,-9.92668,0.00,83148625,,
ILMN_1839266,1.00,1.00,0,-9.92668,0.00,5393755,,
ILMN_1839278,1.00,1.00,0,-9.92668,0.00,2464670,,
ILMN_1839284,1.00,1.00,0,-9.92668,0.00,19587468,,
ILMN_1839312,1.00,1.00,0,-9.92668,0.00,27825193,,
ILMN_1839334,1.00,1.00,0,-9.92668,0.00,2052600,TLX1NB,TLX1 neighbor
ILMN_1839344,1.00,1.00,0,-9.92668,0.00,2538043,,
ILMN_1839348,1.00,1.00,0,-9.92668,0.00,6024677,,
ILMN_1839352,1.00,1.00,0,-9.92668,0.00,5741949,,
ILMN_1839354,1.00,1.00,0,-9.92668,0.00,3770836,,
ILMN_1839364,1.00,1.00,0,-9.92668,0.00,6986509,,
ILMN_1839370,1.00,1.00,0,-9.92668,0.00,19739232,,
ILMN_1839386,1.00,1.00,0,-9.92668,0.00,24530850,,
ILMN_1839407,1.00,1.00,0,-9.92668,0.00,8169289,,
ILMN_1839444,1.00,1.00,0,-9.92668,0.00,34528623,LOC100286906,uncharacterized LOC100286906
ILMN_1839468,1.00,1.00,0,-9.92668,0.00,13286479,,
ILMN_1839472,1.00,1.00,0,-9.92668,0.00,27841882,,
ILMN_1839487,1.00,1.00,0,-9.92668,0.00,45367242,,
ILMN_1839501,1.00,1.00,0,-9.92668,0.00,19036423,,
ILMN_1839507,1.00,1.00,0,-9.92668,0.00,23541388,,
ILMN_1839517,1.00,1.00,0,-9.92668,0.00,27842058,,
ILMN_1839525,1.00,1.00,0,-9.92668,0.00,6713095,,
ILMN_1839552,1.00,1.00,0,-9.92668,0.00,9706324,,
ILMN_1839577,1.00,1.00,0,-9.92668,0.00,6700568,,
ILMN_1839601,1.00,1.00,0,-9.92668,0.00,80503420,STEAP3-AS1,STEAP3 antisense RNA 1
ILMN_1839610,1.00,1.00,0,-9.92668,0.00,4267238,,
ILMN_1839686,1.00,1.00,0,-9.92668,0.00,8168250,,
ILMN_1839688,1.00,1.00,0,-9.92668,0.00,15251648,,
ILMN_1839701,1.00,1.00,0,-9.92668,0.00,6807880,,
ILMN_1839708,1.00,1.00,0,-9.92668,0.00,6658737,,
ILMN_1839721,1.00,1.00,0,-9.92668,0.00,5858523,,
ILMN_1839730,1.00,1.00,0,-9.92668,0.00,83132322,,
ILMN_1839749,1.00,1.00,0,-9.92668,0.00,9439598,,
ILMN_1839782,1.00,1.00,0,-9.92668,0.00,6661509,,
ILMN_1839824,1.00,1.00,0,-9.92668,0.00,53765724,TSRM,zinc finger domain-related protein TSRM
ILMN_1839895,1.00,1.00,0,-9.92668,0.00,7374171,,
ILMN_1839987,1.00,1.00,0,-9.92668,0.00,4687375,,
ILMN_1839995,1.00,1.00,0,-9.92668,0.00,34578733,,
ILMN_1840004,1.00,1.00,0,-9.92668,0.00,10829503,YTHDF3-AS1,YTHDF3 antisense RNA 1 (head to head)
ILMN_1840012,1.00,1.00,0,-9.92668,0.00,5421166,,
ILMN_1840089,1.00,1.00,0,-9.92668,0.00,13131696,,
ILMN_1840100,1.00,1.00,0,-9.92668,0.00,18979296,,
ILMN_1840102,1.00,1.00,0,-9.92668,0.00,38531228,,
ILMN_1840107,1.00,1.00,0,-9.92668,0.00,2787916,,
ILMN_1840118,1.00,1.00,0,-9.92668,0.00,6142080,,
ILMN_1840123,1.00,1.00,0,-9.92668,0.00,18987771,,
ILMN_1840143,1.00,1.00,0,-9.92668,0.00,24795312,LOC101928858,uncharacterized LOC101928858
ILMN_1840170,1.00,1.00,0,-9.92668,0.00,27877797,,
ILMN_1840175,1.00,1.00,0,-9.92668,0.00,31873577,MIR124-2HG,MIR124-2 host gene
ILMN_1840183,1.00,1.00,0,-9.92668,0.00,18527494,,
ILMN_1840199,1.00,1.00,0,-9.92668,0.00,NA,,
ILMN_1840208,1.00,1.00,0,-9.92668,0.00,27828157,,
ILMN_1840217,1.00,1.00,0,-9.92668,0.00,3840721,,
ILMN_1840236,1.00,1.00,0,-9.92668,0.00,83153320,,
ILMN_1840240,1.00,1.00,0,-9.92668,0.00,27842943,,
ILMN_1840252,1.00,1.00,0,-9.92668,0.00,27823681,PRR23A,proline rich 23A
ILMN_1840256,1.00,1.00,0,-9.92668,0.00,21678537,,
ILMN_1840262,1.00,1.00,0,-9.92668,0.00,16176213,,
ILMN_1840285,1.00,1.00,0,-9.92668,0.00,6474725,,
ILMN_1840286,1.00,1.00,0,-9.92668,0.00,78553903,LOC103352541,uncharacterized LOC103352541
ILMN_1840288,1.00,1.00,0,-9.92668,0.00,18810145,,
ILMN_1840294,1.00,1.00,0,-9.92668,0.00,960793,,
ILMN_1840325,1.00,1.00,0,-9.92668,0.00,34367021,LINC01028,long intergenic non-protein coding RNA 1028
ILMN_1840354,1.00,1.00,0,-9.92668,0.00,56111955,SKCG-1,sporadic kidney cancer gene 1
ILMN_1840356,1.00,1.00,0,-9.92668,0.00,19001369,,
ILMN_1840380,1.00,1.00,0,-9.92668,0.00,16549934,LOC284244,uncharacterized LOC284244
ILMN_1840391,1.00,1.00,0,-9.92668,0.00,81267583,,
ILMN_1840392,1.00,1.00,0,-9.92668,0.00,83105478,,
ILMN_1840411,1.00,1.00,0,-9.92668,0.00,10141303,,
ILMN_1840412,1.00,1.00,0,-9.92668,0.00,1633975,,
ILMN_1840438,1.00,1.00,0,-9.92668,0.00,13728478,,
ILMN_1840443,1.00,1.00,0,-9.92668,0.00,27833921,,
ILMN_1840470,1.00,1.00,0,-9.92668,0.00,78454342,,
ILMN_1840471,1.00,1.00,0,-9.92668,0.00,27844237,,
ILMN_1840501,1.00,1.00,0,-9.92668,0.00,NA,,
ILMN_1840508,1.00,1.00,0,-9.92668,0.00,3423402,,
ILMN_1840542,1.00,1.00,0,-9.92668,0.00,2728736,,
ILMN_1840624,1.00,1.00,0,-9.92668,0.00,34194472,LOC100506271,uncharacterized LOC100506271
ILMN_1840665,1.00,1.00,0,-9.92668,0.00,19028526,,
ILMN_1840674,1.00,1.00,0,-9.92668,0.00,18994547,,
ILMN_1840676,1.00,1.00,0,-9.92668,0.00,23687288,,
ILMN_1840696,1.00,1.00,0,-9.92668,0.00,6132753,,
ILMN_1840706,1.00,1.00,0,-9.92668,0.00,5935212,,
ILMN_1840710,1.00,1.00,0,-9.92668,0.00,10732102,,
ILMN_1840722,1.00,1.00,0,-9.92668,0.00,6655593,,
ILMN_1840733,1.00,1.00,0,-9.92668,0.00,10438971,,
ILMN_1840770,1.00,1.00,0,-9.92668,0.00,22919294,,
ILMN_1840830,1.00,1.00,0,-9.92668,0.00,2434844,,
ILMN_1840872,1.00,1.00,0,-9.92668,0.00,14340798,,
ILMN_1840890,1.00,1.00,0,-9.92668,0.00,51668083,,
ILMN_1840895,1.00,1.00,0,-9.92668,0.00,27826671,,
ILMN_1840922,1.00,1.00,0,-9.92668,0.00,27834461,,
ILMN_1840923,1.00,1.00,0,-9.92668,0.00,25955600,LOC340107,uncharacterized LOC340107
ILMN_1840927,1.00,1.00,0,-9.92668,0.00,21755830,,
ILMN_1840972,1.00,1.00,0,-9.92668,0.00,5862898,,
